"session","bill_type","bill_number","legislator","floor_stage_vote","committee_stage_vote","type_lobbyiing"
2007,"AB","420","Berceau, Terese",1,1,"Pre-For, Post-None"
2007,"AB","420","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2007,"AB","420","Gunderson, Scott L.",1,1,"Pre-For, Post-None"
2007,"AB","420","Hintz, Gordon",1,1,"Pre-For, Post-None"
2007,"AB","420","LeMahieu, Daniel R.",1,1,"Pre-For, Post-None"
2007,"AB","420","Lothian, Thomas A.",1,1,"Pre-For, Post-None"
2007,"AB","420","Parisi, Joseph T.",1,1,"Pre-For, Post-None"
2007,"AB","420","Pridemore, Don",1,1,"Pre-For, Post-None"
2007,"AB","420","Turner, Robert L.",1,1,"Pre-For, Post-None"
2007,"AB","422","Bies, Garey",1,1,"No Lobbying"
2007,"AB","422","Gunderson, Scott L.",1,1,"No Lobbying"
2007,"AB","422","Hines, J.A.",1,1,"No Lobbying"
2007,"AB","422","Kaufert, Dean R.",1,1,"No Lobbying"
2007,"AB","422","Schneider, Marlin D.",1,1,"No Lobbying"
2007,"AB","422","Williams, Mary",1,1,"No Lobbying"
2007,"AB","422","Young, Leon D.",1,1,"No Lobbying"
2007,"AB","425","Bies, Garey",1,1,"Pre-For, Post-None"
2007,"AB","425","Davis, Brett H.",1,1,"Pre-For, Post-None"
2007,"AB","425","Garthwaite, Phil",1,1,"Pre-For, Post-None"
2007,"AB","425","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2007,"AB","425","Hahn, Eugene",1,1,"Pre-For, Post-None"
2007,"AB","425","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2007,"AB","425","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2007,"AB","425","Sheridan, Michael J.",1,1,"Pre-For, Post-None"
2007,"AB","425","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2007,"AB","425","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2007,"AB","431","Bies, Garey",1,1,"Pre-For, Post-None"
2007,"AB","431","Kaufert, Dean R.",1,1,"Pre-For, Post-None"
2007,"AB","431","LeMahieu, Daniel R.",1,1,"Pre-For, Post-None"
2007,"AB","431","Montgomery, Phil",1,1,"Pre-For, Post-None"
2007,"AB","431","Owens, Carol",1,1,"Pre-For, Post-None"
2007,"AB","431","Parisi, Joseph T.",1,1,"Pre-For, Post-None"
2007,"AB","431","Pocan, Mark",1,1,"Pre-For, Post-None"
2007,"AB","431","Pope-Roberts, Sondy",1,1,"Pre-For, Post-None"
2007,"AB","431","Wasserman, Sheldon A.",1,1,"Pre-For, Post-None"
2007,"AB","459","Albers, Sheryl K.",1,1,"Pre-For, Post-None"
2007,"AB","459","Friske, Donald",1,1,"Pre-For, Post-None"
2007,"AB","459","Hraychuck, Ann",1,1,"Pre-For, Post-None"
2007,"AB","459","Kessler, Fredrick P.",1,0,"Pre-For, Post-None"
2007,"AB","459","Kleefisch, Joel",1,1,"Pre-For, Post-None"
2007,"AB","459","Kramer, Bill",1,1,"Pre-For, Post-None"
2007,"AB","459","Owens, Carol",1,1,"Pre-For, Post-None"
2007,"AB","459","Staskunas, Anthony J.",1,0,"Pre-For, Post-None"
2007,"AB","459","Turner, Robert L.",1,0,"Pre-For, Post-None"
2007,"AB","459","Vukmir, Leah",1,1,"Pre-For, Post-None"
2007,"AB","486","Colon, Pedro",1,1,"No Lobbying"
2007,"AB","486","Kestell, Steve",1,1,"No Lobbying"
2007,"AB","486","Meyer, Dan",1,1,"No Lobbying"
2007,"AB","486","Pocan, Mark",1,1,"No Lobbying"
2007,"AB","486","Rhoades, Kitty",1,1,"No Lobbying"
2007,"AB","486","Stone, Jeff",1,1,"No Lobbying"
2007,"AB","486","Suder, Scott",1,1,"No Lobbying"
2007,"AB","501","Ballweg, Joan",1,1,"No Lobbying"
2007,"AB","501","Berceau, Terese",1,1,"No Lobbying"
2007,"AB","501","Cullen, David A.",1,1,"No Lobbying"
2007,"AB","501","Hilgenberg, Steve",1,1,"No Lobbying"
2007,"AB","501","Kramer, Bill",1,1,"No Lobbying"
2007,"AB","501","Lasee, Frank G.",1,1,"No Lobbying"
2007,"AB","501","Nygren, John",1,1,"No Lobbying"
2007,"AB","501","Parisi, Joseph T.",1,1,"No Lobbying"
2007,"AB","501","VanRoy, Karl",1,1,"No Lobbying"
2007,"AB","501","Ziegelbauer, Bob",1,1,"No Lobbying"
2007,"AB","512","Bies, Garey",1,1,"No Lobbying"
2007,"AB","512","Gunderson, Scott L.",1,1,"No Lobbying"
2007,"AB","512","Hines, J.A.",1,1,"No Lobbying"
2007,"AB","512","Hraychuck, Ann",1,1,"No Lobbying"
2007,"AB","512","Kaufert, Dean R.",1,1,"No Lobbying"
2007,"AB","512","Schneider, Marlin D.",1,1,"No Lobbying"
2007,"AB","512","Soletski, Jim",1,1,"No Lobbying"
2007,"AB","512","Williams, Mary",1,1,"No Lobbying"
2007,"AB","512","Young, Leon D.",1,1,"No Lobbying"
2007,"AB","543","Bies, Garey",1,1,"Pre-Both, Post-None"
2007,"AB","543","Black, Spencer",1,0,"Pre-Both, Post-None"
2007,"AB","543","Gunderson, Scott L.",1,1,"Pre-Both, Post-None"
2007,"AB","543","Hebl, Gary Alan",1,0,"Pre-Both, Post-None"
2007,"AB","543","Hraychuck, Ann",1,0,"Pre-Both, Post-None"
2007,"AB","543","LeMahieu, Daniel R.",1,1,"Pre-Both, Post-None"
2007,"AB","543","Mason, Cory",1,0,"Pre-Both, Post-None"
2007,"AB","543","Molepske, Louis John",1,0,"Pre-Both, Post-None"
2007,"AB","543","Moulton, Terry",1,1,"Pre-Both, Post-None"
2007,"AB","543","Mursau, Jeffrey L.",1,1,"Pre-Both, Post-None"
2007,"AB","543","Nerison, Lee",1,1,"Pre-Both, Post-None"
2007,"AB","543","Ott, Jim",1,1,"Pre-Both, Post-None"
2007,"AB","543","Steinbrink, John P.",1,0,"Pre-Both, Post-None"
2007,"AB","543","Williams, Mary",1,1,"Pre-Both, Post-None"
2007,"AB","545","Benedict, Chuck",1,1,"Pre-Both, Post-None"
2007,"AB","545","Lasee, Frank G.",1,1,"Pre-Both, Post-None"
2007,"AB","545","Moulton, Terry",1,1,"Pre-Both, Post-None"
2007,"AB","545","Newcomer, Scott",1,1,"Pre-Both, Post-None"
2007,"AB","545","Nygren, John",1,1,"Pre-Both, Post-None"
2007,"AB","545","Seidel, Donna J.",1,1,"Pre-Both, Post-None"
2007,"AB","545","Shilling, Jennifer",1,0,"Pre-Both, Post-None"
2007,"AB","545","Strachota, Pat",1,1,"Pre-Both, Post-None"
2007,"AB","545","Vruwink, Amy Sue",1,0,"Pre-Both, Post-None"
2007,"AB","545","Vukmir, Leah",1,1,"Pre-Both, Post-None"
2007,"AB","545","Wasserman, Sheldon A.",1,1,"Pre-Both, Post-None"
2007,"AB","545","Wieckert, Steve",1,1,"Pre-Both, Post-None"
2007,"AB","545","Zipperer, Rich",1,1,"Pre-Both, Post-None"
2007,"AB","582","Benedict, Chuck",1,1,"Pre-For, Post-Against"
2007,"AB","582","Kleefisch, Joel",1,1,"Pre-For, Post-Against"
2007,"AB","582","Musser, Terry M.",1,1,"Pre-For, Post-Against"
2007,"AB","582","Newcomer, Scott",1,1,"Pre-For, Post-Against"
2007,"AB","582","Petrowski, Jerry",1,1,"Pre-For, Post-Against"
2007,"AB","582","Tauchen, Gary",1,1,"Pre-For, Post-Against"
2007,"AB","582","Toles, Barbara L.",1,1,"Pre-For, Post-Against"
2007,"AB","582","Young, Leon D.",1,1,"Pre-For, Post-Against"
2007,"AB","591","Bies, Garey",1,1,"No Lobbying"
2007,"AB","591","Davis, Brett H.",1,1,"No Lobbying"
2007,"AB","591","Garthwaite, Phil",1,1,"No Lobbying"
2007,"AB","591","Hahn, Eugene",1,1,"No Lobbying"
2007,"AB","591","Ott, Alvin R.",1,1,"No Lobbying"
2007,"AB","591","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","591","Sheridan, Michael J.",1,1,"No Lobbying"
2007,"AB","591","Sherman, Gary E.",1,1,"No Lobbying"
2007,"AB","591","Steinbrink, John P.",1,1,"No Lobbying"
2007,"AB","591","Vruwink, Amy Sue",1,1,"No Lobbying"
2007,"AB","592","Bies, Garey",1,1,"No Lobbying"
2007,"AB","592","Davis, Brett H.",1,1,"No Lobbying"
2007,"AB","592","Garthwaite, Phil",1,1,"No Lobbying"
2007,"AB","592","Hahn, Eugene",1,1,"No Lobbying"
2007,"AB","592","Ott, Alvin R.",1,1,"No Lobbying"
2007,"AB","592","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","592","Sheridan, Michael J.",1,1,"No Lobbying"
2007,"AB","592","Sherman, Gary E.",1,1,"No Lobbying"
2007,"AB","592","Steinbrink, John P.",1,1,"No Lobbying"
2007,"AB","592","Vruwink, Amy Sue",1,1,"No Lobbying"
2007,"AB","593","Bies, Garey",1,1,"No Lobbying"
2007,"AB","593","Davis, Brett H.",1,1,"No Lobbying"
2007,"AB","593","Garthwaite, Phil",1,1,"No Lobbying"
2007,"AB","593","Hahn, Eugene",1,1,"No Lobbying"
2007,"AB","593","Ott, Alvin R.",1,1,"No Lobbying"
2007,"AB","593","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","593","Sheridan, Michael J.",1,1,"No Lobbying"
2007,"AB","593","Sherman, Gary E.",1,1,"No Lobbying"
2007,"AB","593","Steinbrink, John P.",1,1,"No Lobbying"
2007,"AB","593","Vruwink, Amy Sue",1,1,"No Lobbying"
2007,"AB","594","Bies, Garey",1,1,"No Lobbying"
2007,"AB","594","Davis, Brett H.",1,1,"No Lobbying"
2007,"AB","594","Garthwaite, Phil",1,1,"No Lobbying"
2007,"AB","594","Hahn, Eugene",1,1,"No Lobbying"
2007,"AB","594","Ott, Alvin R.",1,1,"No Lobbying"
2007,"AB","594","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","594","Sheridan, Michael J.",1,1,"No Lobbying"
2007,"AB","594","Sherman, Gary E.",1,1,"No Lobbying"
2007,"AB","594","Steinbrink, John P.",1,1,"No Lobbying"
2007,"AB","594","Vruwink, Amy Sue",1,1,"No Lobbying"
2007,"AB","595","Bies, Garey",1,1,"Pre-For, Post-None"
2007,"AB","595","Davis, Brett H.",1,1,"Pre-For, Post-None"
2007,"AB","595","Garthwaite, Phil",1,1,"Pre-For, Post-None"
2007,"AB","595","Hahn, Eugene",1,1,"Pre-For, Post-None"
2007,"AB","595","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2007,"AB","595","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2007,"AB","595","Sheridan, Michael J.",1,1,"Pre-For, Post-None"
2007,"AB","595","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2007,"AB","595","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2007,"AB","595","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2007,"AB","597","Albers, Sheryl K.",1,1,"No Lobbying"
2007,"AB","597","Friske, Donald",1,1,"No Lobbying"
2007,"AB","597","Hraychuck, Ann",1,1,"No Lobbying"
2007,"AB","597","Kessler, Fredrick P.",1,1,"No Lobbying"
2007,"AB","597","Kleefisch, Joel",1,1,"No Lobbying"
2007,"AB","597","Kramer, Bill",1,1,"No Lobbying"
2007,"AB","597","Owens, Carol",1,1,"No Lobbying"
2007,"AB","597","Staskunas, Anthony J.",1,1,"No Lobbying"
2007,"AB","597","Turner, Robert L.",1,1,"No Lobbying"
2007,"AB","597","Vukmir, Leah",1,1,"No Lobbying"
2007,"AB","602","Bies, Garey",1,1,"No Lobbying"
2007,"AB","602","Black, Spencer",1,1,"No Lobbying"
2007,"AB","602","Gunderson, Scott L.",1,1,"No Lobbying"
2007,"AB","602","Hebl, Gary Alan",1,1,"No Lobbying"
2007,"AB","602","Hraychuck, Ann",1,1,"No Lobbying"
2007,"AB","602","LeMahieu, Daniel R.",1,1,"No Lobbying"
2007,"AB","602","Mason, Cory",1,1,"No Lobbying"
2007,"AB","602","Molepske, Louis John",1,1,"No Lobbying"
2007,"AB","602","Moulton, Terry",1,1,"No Lobbying"
2007,"AB","602","Mursau, Jeffrey L.",1,1,"No Lobbying"
2007,"AB","602","Nerison, Lee",1,1,"No Lobbying"
2007,"AB","602","Ott, Jim",1,1,"No Lobbying"
2007,"AB","602","Steinbrink, John P.",1,1,"No Lobbying"
2007,"AB","602","Williams, Mary",1,1,"No Lobbying"
2007,"AB","605","Kaufert, Dean R.",1,1,"No Lobbying"
2007,"AB","605","Kramer, Bill",1,1,"No Lobbying"
2007,"AB","605","Nelson, Thomas M.",1,1,"No Lobbying"
2007,"AB","605","Newcomer, Scott",1,1,"No Lobbying"
2007,"AB","605","Richards, Jon",1,1,"No Lobbying"
2007,"AB","605","Smith, Jeff",1,1,"No Lobbying"
2007,"AB","605","Townsend, John F.",1,1,"No Lobbying"
2007,"AB","605","Wieckert, Steve",1,1,"No Lobbying"
2007,"AB","605","Zepnick, Josh",1,1,"No Lobbying"
2007,"AB","606","Kaufert, Dean R.",1,1,"No Lobbying"
2007,"AB","606","Kramer, Bill",1,1,"No Lobbying"
2007,"AB","606","Nelson, Thomas M.",1,1,"No Lobbying"
2007,"AB","606","Newcomer, Scott",1,1,"No Lobbying"
2007,"AB","606","Richards, Jon",1,1,"No Lobbying"
2007,"AB","606","Smith, Jeff",1,1,"No Lobbying"
2007,"AB","606","Townsend, John F.",1,1,"No Lobbying"
2007,"AB","606","Wieckert, Steve",1,1,"No Lobbying"
2007,"AB","606","Zepnick, Josh",1,1,"No Lobbying"
2007,"AB","611","Hines, J.A.",1,1,"No Lobbying"
2007,"AB","611","Hintz, Gordon",1,1,"No Lobbying"
2007,"AB","611","Hixson, Kim",1,1,"No Lobbying"
2007,"AB","611","Krusick, Peggy",1,1,"No Lobbying"
2007,"AB","611","LeMahieu, Daniel R.",1,1,"No Lobbying"
2007,"AB","611","Petersen, Kevin David",1,1,"No Lobbying"
2007,"AB","611","Pope-Roberts, Sondy",1,1,"No Lobbying"
2007,"AB","611","Townsend, John F.",1,1,"No Lobbying"
2007,"AB","612","Hines, J.A.",1,1,"No Lobbying"
2007,"AB","612","Hintz, Gordon",1,1,"No Lobbying"
2007,"AB","612","Hixson, Kim",1,1,"No Lobbying"
2007,"AB","612","Krusick, Peggy",1,1,"No Lobbying"
2007,"AB","612","LeMahieu, Daniel R.",1,1,"No Lobbying"
2007,"AB","612","Petersen, Kevin David",1,1,"No Lobbying"
2007,"AB","612","Pope-Roberts, Sondy",1,1,"No Lobbying"
2007,"AB","612","Townsend, John F.",1,1,"No Lobbying"
2007,"AB","613","Friske, Donald",1,1,"Pre-For, Post-None"
2007,"AB","613","Hintz, Gordon",1,1,"Pre-For, Post-None"
2007,"AB","613","Kerkman, Samantha",1,1,"Pre-For, Post-None"
2007,"AB","613","Kessler, Fredrick P.",1,1,"Pre-For, Post-None"
2007,"AB","613","Kleefisch, Joel",1,1,"Pre-For, Post-None"
2007,"AB","613","Kramer, Bill",1,1,"Pre-For, Post-None"
2007,"AB","613","Pridemore, Don",1,1,"Pre-For, Post-None"
2007,"AB","613","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2007,"AB","613","Turner, Robert L.",1,1,"Pre-For, Post-None"
2007,"AB","615","Kaufert, Dean R.",1,1,"No Lobbying"
2007,"AB","615","Kramer, Bill",1,1,"No Lobbying"
2007,"AB","615","Nelson, Thomas M.",1,0,"No Lobbying"
2007,"AB","615","Newcomer, Scott",1,1,"No Lobbying"
2007,"AB","615","Richards, Jon",1,1,"No Lobbying"
2007,"AB","615","Smith, Jeff",1,1,"No Lobbying"
2007,"AB","615","Townsend, John F.",1,1,"No Lobbying"
2007,"AB","615","Wieckert, Steve",1,1,"No Lobbying"
2007,"AB","615","Zepnick, Josh",1,1,"No Lobbying"
2007,"AB","616","Hines, J.A.",1,1,"No Lobbying"
2007,"AB","616","Hintz, Gordon",1,1,"No Lobbying"
2007,"AB","616","Hixson, Kim",1,1,"No Lobbying"
2007,"AB","616","Krusick, Peggy",1,1,"No Lobbying"
2007,"AB","616","LeMahieu, Daniel R.",1,1,"No Lobbying"
2007,"AB","616","Petersen, Kevin David",1,1,"No Lobbying"
2007,"AB","616","Pope-Roberts, Sondy",1,1,"No Lobbying"
2007,"AB","616","Townsend, John F.",1,1,"No Lobbying"
2007,"AB","617","Kaufert, Dean R.",1,1,"No Lobbying"
2007,"AB","617","Kramer, Bill",1,1,"No Lobbying"
2007,"AB","617","Nelson, Thomas M.",1,1,"No Lobbying"
2007,"AB","617","Newcomer, Scott",1,1,"No Lobbying"
2007,"AB","617","Richards, Jon",1,1,"No Lobbying"
2007,"AB","617","Smith, Jeff",1,1,"No Lobbying"
2007,"AB","617","Townsend, John F.",1,1,"No Lobbying"
2007,"AB","617","Wieckert, Steve",1,1,"No Lobbying"
2007,"AB","617","Zepnick, Josh",1,1,"No Lobbying"
2007,"AB","62","Colon, Pedro",1,1,"Pre-For, Post-None"
2007,"AB","62","Kestell, Steve",1,1,"Pre-For, Post-None"
2007,"AB","62","Meyer, Dan",1,1,"Pre-For, Post-None"
2007,"AB","62","Pocan, Mark",1,1,"Pre-For, Post-None"
2007,"AB","62","Rhoades, Kitty",1,1,"Pre-For, Post-None"
2007,"AB","62","Stone, Jeff",1,1,"Pre-For, Post-None"
2007,"AB","62","Suder, Scott",1,1,"Pre-For, Post-None"
2007,"AB","623","Kaufert, Dean R.",1,1,"Pre-For, Post-None"
2007,"AB","623","Kramer, Bill",1,1,"Pre-For, Post-None"
2007,"AB","623","Nelson, Thomas M.",1,1,"Pre-For, Post-None"
2007,"AB","623","Newcomer, Scott",1,1,"Pre-For, Post-None"
2007,"AB","623","Richards, Jon",1,1,"Pre-For, Post-None"
2007,"AB","623","Smith, Jeff",1,1,"Pre-For, Post-None"
2007,"AB","623","Townsend, John F.",1,1,"Pre-For, Post-None"
2007,"AB","623","Wieckert, Steve",1,1,"Pre-For, Post-None"
2007,"AB","623","Zepnick, Josh",1,1,"Pre-For, Post-None"
2007,"AB","628","Benedict, Chuck",1,1,"No Lobbying"
2007,"AB","628","Kleefisch, Joel",1,1,"No Lobbying"
2007,"AB","628","Musser, Terry M.",1,1,"No Lobbying"
2007,"AB","628","Newcomer, Scott",1,1,"No Lobbying"
2007,"AB","628","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","628","Sinicki, Christine",1,1,"No Lobbying"
2007,"AB","628","Toles, Barbara L.",1,1,"No Lobbying"
2007,"AB","628","Young, Leon D.",1,1,"No Lobbying"
2007,"AB","63","Bies, Garey",1,1,"No Lobbying"
2007,"AB","63","Boyle, Frank",1,1,"No Lobbying"
2007,"AB","63","Hubler, Mary",1,1,"No Lobbying"
2007,"AB","63","Musser, Terry M.",1,1,"No Lobbying"
2007,"AB","63","Petersen, Kevin David",1,1,"No Lobbying"
2007,"AB","63","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","63","Sherman, Gary E.",1,1,"No Lobbying"
2007,"AB","63","Turner, Robert L.",1,1,"No Lobbying"
2007,"AB","639","Bies, Garey",1,1,"Pre-For, Post-None"
2007,"AB","639","Davis, Brett H.",1,1,"Pre-For, Post-None"
2007,"AB","639","Garthwaite, Phil",1,1,"Pre-For, Post-None"
2007,"AB","639","Hahn, Eugene",1,1,"Pre-For, Post-None"
2007,"AB","639","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2007,"AB","639","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2007,"AB","639","Sheridan, Michael J.",1,1,"Pre-For, Post-None"
2007,"AB","639","Sherman, Gary E.",1,1,"Pre-For, Post-None"
2007,"AB","639","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2007,"AB","639","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2007,"AB","646","Benedict, Chuck",1,1,"No Lobbying"
2007,"AB","646","Kleefisch, Joel",1,1,"No Lobbying"
2007,"AB","646","Musser, Terry M.",1,1,"No Lobbying"
2007,"AB","646","Newcomer, Scott",1,1,"No Lobbying"
2007,"AB","646","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","646","Sinicki, Christine",1,1,"No Lobbying"
2007,"AB","646","Toles, Barbara L.",1,1,"No Lobbying"
2007,"AB","646","Young, Leon D.",1,1,"No Lobbying"
2007,"AB","654","Davis, Brett H.",1,1,"Pre-For, Post-None"
2007,"AB","654","Hahn, Eugene",1,1,"Pre-For, Post-None"
2007,"AB","654","Honadel, Mark R.",1,1,"Pre-For, Post-None"
2007,"AB","654","Montgomery, Phil",1,1,"Pre-For, Post-None"
2007,"AB","654","Nerison, Lee",1,1,"Pre-For, Post-None"
2007,"AB","654","Petersen, Kevin David",1,1,"Pre-For, Post-None"
2007,"AB","654","Soletski, Jim",1,1,"Pre-For, Post-None"
2007,"AB","654","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2007,"AB","654","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2007,"AB","654","Zepnick, Josh",1,1,"Pre-For, Post-None"
2007,"AB","66","Bies, Garey",1,1,"Pre-For, Post-None"
2007,"AB","66","Gunderson, Scott L.",1,1,"Pre-For, Post-None"
2007,"AB","66","Hines, J.A.",1,1,"Pre-For, Post-None"
2007,"AB","66","Hraychuck, Ann",1,1,"Pre-For, Post-None"
2007,"AB","66","Kaufert, Dean R.",1,1,"Pre-For, Post-None"
2007,"AB","66","Schneider, Marlin D.",1,1,"Pre-For, Post-None"
2007,"AB","66","Soletski, Jim",1,1,"Pre-For, Post-None"
2007,"AB","66","Williams, Mary",1,1,"Pre-For, Post-None"
2007,"AB","663","Albers, Sheryl K.",1,1,"Pre-For, Post-None"
2007,"AB","663","Berceau, Terese",1,1,"Pre-For, Post-None"
2007,"AB","663","Grigsby, Tamara D.",1,1,"Pre-For, Post-None"
2007,"AB","663","Jeskewitz, Suzanne",1,1,"Pre-For, Post-None"
2007,"AB","663","Kleefisch, Joel",1,1,"Pre-For, Post-None"
2007,"AB","663","Owens, Carol",1,1,"Pre-For, Post-None"
2007,"AB","663","Pridemore, Don",1,1,"Pre-For, Post-None"
2007,"AB","663","Seidel, Donna J.",1,1,"Pre-For, Post-None"
2007,"AB","673","Berceau, Terese",1,1,"Pre-For, Post-None"
2007,"AB","673","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2007,"AB","673","Hintz, Gordon",1,1,"Pre-For, Post-None"
2007,"AB","673","LeMahieu, Daniel R.",1,1,"Pre-For, Post-None"
2007,"AB","673","Lothian, Thomas A.",1,1,"Pre-For, Post-None"
2007,"AB","673","Parisi, Joseph T.",1,1,"Pre-For, Post-None"
2007,"AB","673","Pridemore, Don",1,1,"Pre-For, Post-None"
2007,"AB","673","Turner, Robert L.",1,1,"Pre-For, Post-None"
2007,"AB","674","Hines, J.A.",1,1,"Pre-For, Post-None"
2007,"AB","674","Hintz, Gordon",1,1,"Pre-For, Post-None"
2007,"AB","674","Hixson, Kim",1,1,"Pre-For, Post-None"
2007,"AB","674","Krusick, Peggy",1,1,"Pre-For, Post-None"
2007,"AB","674","LeMahieu, Daniel R.",1,1,"Pre-For, Post-None"
2007,"AB","674","Petersen, Kevin David",1,1,"Pre-For, Post-None"
2007,"AB","674","Pope-Roberts, Sondy",1,1,"Pre-For, Post-None"
2007,"AB","674","Townsend, John F.",1,1,"Pre-For, Post-None"
2007,"AB","677","Albers, Sheryl K.",1,1,"No Lobbying"
2007,"AB","677","Friske, Donald",1,1,"No Lobbying"
2007,"AB","677","Grigsby, Tamara D.",1,1,"No Lobbying"
2007,"AB","677","Hraychuck, Ann",1,1,"No Lobbying"
2007,"AB","677","Kessler, Fredrick P.",1,1,"No Lobbying"
2007,"AB","677","Kleefisch, Joel",1,1,"No Lobbying"
2007,"AB","677","Kramer, Bill",1,1,"No Lobbying"
2007,"AB","677","Owens, Carol",1,1,"No Lobbying"
2007,"AB","677","Staskunas, Anthony J.",1,1,"No Lobbying"
2007,"AB","677","Turner, Robert L.",1,1,"No Lobbying"
2007,"AB","677","Vukmir, Leah",1,1,"No Lobbying"
2007,"AB","689","Bies, Garey",1,1,"Pre-For, Post-None"
2007,"AB","689","Davis, Brett H.",1,1,"Pre-For, Post-None"
2007,"AB","689","Garthwaite, Phil",1,1,"Pre-For, Post-None"
2007,"AB","689","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2007,"AB","689","Hahn, Eugene",1,1,"Pre-For, Post-None"
2007,"AB","689","Ott, Alvin R.",1,1,"Pre-For, Post-None"
2007,"AB","689","Petrowski, Jerry",1,1,"Pre-For, Post-None"
2007,"AB","689","Sheridan, Michael J.",1,1,"Pre-For, Post-None"
2007,"AB","689","Steinbrink, John P.",1,1,"Pre-For, Post-None"
2007,"AB","689","VanRoy, Karl",1,1,"Pre-For, Post-None"
2007,"AB","689","Vruwink, Amy Sue",1,1,"Pre-For, Post-None"
2007,"AB","69","Gottlieb, Mark",1,1,"Pre-For, Post-None"
2007,"AB","69","Honadel, Mark R.",1,1,"Pre-For, Post-None"
2007,"AB","69","Murtha, John",1,1,"Pre-For, Post-None"
2007,"AB","69","Nass, Stephen L.",1,0,"Pre-For, Post-None"
2007,"AB","69","Nelson, Thomas M.",1,1,"Pre-For, Post-None"
2007,"AB","69","Newcomer, Scott",1,1,"Pre-For, Post-None"
2007,"AB","69","Sheridan, Michael J.",1,1,"Pre-For, Post-None"
2007,"AB","692","Albers, Sheryl K.",1,1,"Pre-For, Post-None"
2007,"AB","692","Friske, Donald",1,1,"Pre-For, Post-None"
2007,"AB","692","Grigsby, Tamara D.",1,1,"Pre-For, Post-None"
2007,"AB","692","Hraychuck, Ann",1,1,"Pre-For, Post-None"
2007,"AB","692","Kessler, Fredrick P.",1,1,"Pre-For, Post-None"
2007,"AB","692","Kleefisch, Joel",1,1,"Pre-For, Post-None"
2007,"AB","692","Kramer, Bill",1,1,"Pre-For, Post-None"
2007,"AB","692","Owens, Carol",1,1,"Pre-For, Post-None"
2007,"AB","692","Staskunas, Anthony J.",1,1,"Pre-For, Post-None"
2007,"AB","692","Turner, Robert L.",1,1,"Pre-For, Post-None"
2007,"AB","692","Vukmir, Leah",1,1,"Pre-For, Post-None"
2007,"AB","709","Albers, Sheryl K.",1,1,"No Lobbying"
2007,"AB","709","Berceau, Terese",1,1,"No Lobbying"
2007,"AB","709","Jeskewitz, Suzanne",1,1,"No Lobbying"
2007,"AB","709","Kleefisch, Joel",1,1,"No Lobbying"
2007,"AB","709","Owens, Carol",1,1,"No Lobbying"
2007,"AB","709","Pridemore, Don",1,1,"No Lobbying"
2007,"AB","709","Seidel, Donna J.",1,1,"No Lobbying"
2007,"AB","720","Bies, Garey",1,1,"No Lobbying"
2007,"AB","720","Davis, Brett H.",1,1,"No Lobbying"
2007,"AB","720","Garthwaite, Phil",1,1,"No Lobbying"
2007,"AB","720","Gottlieb, Mark",1,1,"No Lobbying"
2007,"AB","720","Hahn, Eugene",1,1,"No Lobbying"
2007,"AB","720","Ott, Alvin R.",1,1,"No Lobbying"
2007,"AB","720","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","720","Sheridan, Michael J.",1,1,"No Lobbying"
2007,"AB","720","Steinbrink, John P.",1,1,"No Lobbying"
2007,"AB","720","Vruwink, Amy Sue",1,1,"No Lobbying"
2007,"AB","727","Bies, Garey",1,1,"No Lobbying"
2007,"AB","727","Boyle, Frank",1,0,"No Lobbying"
2007,"AB","727","Hubler, Mary",1,1,"No Lobbying"
2007,"AB","727","Musser, Terry M.",1,1,"No Lobbying"
2007,"AB","727","Petersen, Kevin David",1,1,"No Lobbying"
2007,"AB","727","Petrowski, Jerry",1,1,"No Lobbying"
2007,"AB","727","Sherman, Gary E.",1,0,"No Lobbying"
2007,"AB","727","Townsend, John F.",1,1,"No Lobbying"
